fecha,home,away,gol_home,gol_away
2024-06-17T16:00:00+00:00,Belgium,Slovakia,0,1
2024-06-22T19:00:00+00:00,Belgium,Romania,2,0
2024-06-26T16:00:00+00:00,Ukraine,Belgium,0,0
2024-07-01T16:00:00+00:00,France,Belgium,1,0
