fecha,home,away,gol_home,gol_away
2024-06-17T19:00:00+00:00,Austria,France,0,1
2024-06-21T19:00:00+00:00,Netherlands,France,0,0
2024-06-25T16:00:00+00:00,France,Poland,1,1
2024-07-01T16:00:00+00:00,France,Belgium,1,0
2024-07-05T19:00:00+00:00,Portugal,France,0,0
2024-07-09T19:00:00+00:00,Spain,France,2,1
